Time,Date,Sender_account,Receiver_account,Amount_in_GBP,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type,cross_border_score,amount_score,currency_score,payment_type_score,pattern_score,total_risk_score,risk_category,priority_review_flag
26:22.0,12-06-2022,5920081684,7243547394,4391.129883,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
08:57.0,26-03-2021,9124562590,4210014469,5969.819824,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-In,20,15,15,10,10,70,High,1
22:57.0,01-12-2023,7656594304,5473935534,1098.859985,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
49:04.0,28-10-2021,8943078619,6329745021,2656.179932,Dirham,USD,UAE,USA,Prepaid Card,1,Fan-Out,20,5,15,5,12,57,Medium,0
55:23.0,28-02-2022,8305150527,5158892845,4751.290039,PAB,KYD,Panama,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
28:37.0,28-04-2022,1975825735,5930217252,13166.08984,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,25,15,15,5,80,High,1
40:59.0,29-11-2023,1105440729,4095572481,10825.88965,GBP,Dirham,UK,UAE,Credit Card,1,Fan-In,20,25,15,5,10,75,High,1
19:34.0,28-02-2023,1423167061,3606150616,4205.689941,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
15:14.0,28-10-2022,5322941235,8611738819,4310.470215,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
03:00.0,17-06-2023,9159184778,5808293147,2195.199951,KYD,Dirham,Cayman Islands,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
40:41.0,28-08-2021,6452695045,1264087533,17646.83008,KYD,EUR,Cayman Islands,Germany,Wire Transfer,1,Fan-Out,20,25,15,5,12,77,High,1
43:53.0,14-12-2021,3021644254,7610284736,4038.719971,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
28:23.0,27-02-2021,5700385367,3417226644,16711.61914,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,25,15,10,5,75,High,1
57:52.0,28-07-2023,3354484864,3793704584,1436.699951,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
18:41.0,28-02-2023,8398865882,5480339681,22021.18945,GBP,Dirham,UK,UAE,Credit Card,1,Cash_Deposits,20,25,15,5,5,70,High,1
55:22.0,20-08-2021,8906763723,3006112966,13938.26953,GBP,Dirham,UK,UAE,Cross-border,1,Cash_Deposits,20,25,15,15,5,80,High,1
16:25.0,07-10-2021,6670808189,6077887431,7779.339844,GBP,Dirham,UK,UAE,ACH,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
08:59.0,09-09-2023,1278549584,7704929299,11205.48047,GBP,Dirham,UK,UAE,Credit Card,1,Fan-In,20,25,15,5,10,75,High,1
38:56.0,09-12-2021,9603797734,3788950178,1901.709961,GBP,Dirham,UK,UAE,Cash Deposit,1,Structuring,20,5,15,10,5,55,Medium,0
29:03.0,18-03-2021,5272047997,5398575707,4068.800049,SGD,EUR,Singapore,Germany,Wire Transfer,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
31:54.0,10-02-2023,5658436786,2993491419,4015.300049,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
06:06.0,25-05-2023,7018246549,2864076475,1000.280029,PAB,Dirham,Panama,UAE,Wire Transfer,1,Cash_Deposits,20,5,15,5,5,50,Medium,0
51:36.0,28-12-2023,1641223135,4626245608,2549.580078,KYD,PAB,Cayman Islands,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
53:36.0,27-10-2023,6045332627,1192774393,2994.540039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:56.0,27-03-2023,3031019917,5780322855,1029.459961,KYD,USD,Cayman Islands,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
31:28.0,28-08-2023,2318103729,3306599217,24353.88086,GBP,Dirham,UK,UAE,Wire Transfer,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
11:22.0,13-08-2021,4617880289,3626948233,1749.72998,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
40:36.0,28-07-2021,9972387275,1812389135,8300.769531,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,15,15,5,10,65,Medium,1
35:30.0,28-05-2023,8049733988,3277919198,8294.620117,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
15:21.0,28-05-2022,1228764090,7403623109,1767.75,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:25.0,07-07-2023,3530739768,2582222285,1035.369995,GBP,Dirham,UK,UAE,ACH,1,Fan-Out,20,5,15,5,12,57,Medium,0
14:05.0,16-11-2022,7488334990,5005923788,3863.25,USD,EUR,USA,Germany,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
54:28.0,04-08-2022,5533256076,8130361837,24204.28906,SGD,SGD,Singapore,Singapore,Cross-border,1,Cash_Deposits,0,25,0,15,5,45,Medium,0
58:08.0,06-11-2023,2371231996,2502131186,6383.040039,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,15,15,10,5,65,Medium,1
02:54.0,28-07-2023,1678266085,7953126399,16913.13086,GBP,Dirham,UK,UAE,ACH,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
54:23.0,02-12-2022,9554764487,7922676910,18805.50977,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,25,15,15,5,80,High,1
52:50.0,17-12-2022,7601824802,2393773107,21362.21094,GBP,Dirham,UK,UAE,ACH,1,Structuring,20,25,15,5,5,70,High,1
17:17.0,28-06-2021,5362146968,7330538173,2575.040039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
09:07.0,28-01-2021,7936168844,3755226769,2072.310059,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
40:37.0,17-01-2022,2378510629,7565584976,2166.23999,EUR,GBP,Germany,UK,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
31:02.0,28-10-2021,2699181853,3761774300,3793.01001,SGD,PAB,Singapore,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:10.0,28-08-2022,9197337992,6514017939,20602.71094,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,25,15,5,12,77,High,1
16:50.0,28-08-2022,3988294613,2221878629,5358.740234,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
18:14.0,06-03-2022,4921604280,9271755393,9902.580078,KYD,PAB,Cayman Islands,Panama,Credit Card,1,Fan-In,20,15,15,5,10,65,Medium,1
50:50.0,24-01-2022,5231756299,5516035019,22646.56055,GBP,Dirham,UK,UAE,Cash Deposit,1,Cross-Border_Movement,20,25,15,10,20,90,High,1
08:04.0,08-02-2022,4170284153,4179189549,4188.109863,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
06:31.0,09-06-2022,7903613440,7168099428,4936.410156,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:21.0,28-02-2022,3895286342,7162206659,19101.96094,GBP,Dirham,UK,UAE,ACH,1,Structuring,20,25,15,5,5,70,High,1
38:51.0,15-04-2021,5795643793,9845676228,10436.67969,GBP,Dirham,UK,UAE,Cheque,1,Structuring,20,25,15,8,5,73,High,1
05:52.0,28-06-2023,2216078390,5779882207,3280.679932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
52:32.0,17-07-2022,5814645976,4670997344,3576.26001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
53:10.0,28-02-2021,4822647726,1653465584,1129.51001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
19:27.0,19-08-2023,7530806905,7026893846,3086.889893,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
09:29.0,17-10-2021,3576369956,6951042696,18023.69922,KYD,USD,Cayman Islands,USA,Cross-border,1,Cash_Deposits,20,25,15,15,5,80,High,1
44:40.0,28-06-2023,3811620617,4832959264,1502.75,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
08:13.0,08-06-2021,5143115968,2244766240,19735.16016,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-Out,20,25,15,10,12,82,High,1
46:56.0,27-01-2022,9343702146,9940717965,15010.5498,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-Out,20,25,15,10,12,82,High,1
59:53.0,28-01-2022,7219922462,2652983287,4799.330078,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:41.0,13-09-2023,9159454599,8337214125,2018.140015,KYD,GBP,Cayman Islands,UK,Credit Card,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
08:04.0,03-03-2021,2451876375,8702988224,1914.369995,GBP,GBP,UK,UK,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
02:56.0,30-07-2022,9670121816,9001282527,15437.29004,Dirham,KYD,UAE,Cayman Islands,Prepaid Card,1,Fan-Out,20,25,15,5,12,77,High,1
11:27.0,28-06-2022,6058963940,4063640737,2045.550049,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:42.0,10-06-2021,3476298530,9194091755,18146.17969,GBP,Dirham,UK,UAE,Credit Card,1,Fan-Out,20,25,15,5,12,77,High,1
29:35.0,09-10-2023,5386629373,5465613190,19216.13086,GBP,Dirham,UK,UAE,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
14:05.0,21-03-2023,2010454064,4524530259,3460.379883,EUR,USD,Germany,USA,Credit Card,1,Fan-In,20,5,15,5,10,55,Medium,0
20:15.0,01-05-2022,4092010765,2486835826,2958.189941,SGD,EUR,Singapore,Germany,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
00:46.0,18-05-2023,9216029240,6783186815,2937.340088,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
08:49.0,28-04-2021,8781907947,2539329064,9862.740234,GBP,Dirham,UK,UAE,Wire Transfer,1,Cash_Deposits,20,15,15,5,5,60,Medium,1
17:47.0,28-09-2021,7797640398,2445887570,23390.19922,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
39:04.0,28-06-2022,8253188367,1427358720,4275.529785,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:14.0,28-10-2022,8960730792,4152397271,3728.280029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:57.0,28-08-2021,5871816585,8773207220,3800.169922,GBP,EUR,UK,Germany,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:11.0,03-12-2021,3340725096,5639330551,12081.19043,GBP,Dirham,UK,UAE,Wire Transfer,1,Structuring,20,25,15,5,5,70,High,1
36:48.0,24-12-2021,8991728942,8192977312,4668.180176,SGD,EUR,Singapore,Germany,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
52:07.0,20-04-2021,7791821520,8974161733,3717.300049,Dirham,GBP,UAE,UK,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
13:15.0,13-06-2021,7459066444,2033961045,3861.719971,EUR,SGD,Germany,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
56:16.0,12-11-2023,1114894901,3287272490,4419.100098,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
19:35.0,02-08-2022,3909884323,4941471198,1951.099976,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
45:16.0,06-02-2021,2923025936,2815296746,20369.69922,GBP,Dirham,UK,UAE,Wire Transfer,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
40:12.0,13-10-2021,1046149564,3855036076,5685.77002,KYD,Dirham,Cayman Islands,UAE,Credit Card,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
46:13.0,22-04-2022,1448710310,7061738453,2250.439941,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
53:25.0,28-01-2021,1474701716,1523808688,2209.560059,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
36:19.0,28-07-2021,5288552712,9418551085,24484.60938,GBP,Dirham,UK,UAE,Credit Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
05:31.0,10-08-2022,9919595519,7244690182,21556.89063,GBP,Dirham,UK,UAE,Cheque,1,Fan-In,20,25,15,8,10,78,High,1
30:29.0,28-10-2023,9950817397,1690359751,3744.909912,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
23:07.0,28-07-2023,4560681459,8689562401,3853.639893,Dirham,KYD,UAE,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:01.0,14-02-2023,3909135102,5754285570,3160.709961,SGD,KYD,Singapore,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:36.0,14-06-2021,2397107189,8136839267,23730.17969,GBP,KYD,UK,Cayman Islands,Prepaid Card,1,Cash_Deposits,20,25,15,5,5,70,High,1
49:15.0,28-06-2023,6653036492,2763419718,12910.20996,GBP,Dirham,UK,UAE,Cross-border,1,Fan-In,20,25,15,15,10,85,High,1
03:47.0,29-12-2022,2525209388,8115602368,10132.42969,GBP,Dirham,UK,UAE,Cheque,1,Cash_Deposits,20,25,15,8,5,73,High,1
22:46.0,07-06-2022,8188786122,6441637953,1484.75,SGD,GBP,Singapore,UK,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:45.0,11-07-2023,7253612080,4765514106,19868.93945,GBP,Dirham,UK,UAE,ACH,1,Fan-In,20,25,15,5,10,75,High,1
02:47.0,02-03-2021,3860809922,9270246399,18626.65039,GBP,Dirham,UK,UAE,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
04:07.0,28-09-2021,8250259681,3975770450,10224.51953,KYD,GBP,Cayman Islands,UK,Cash Deposit,1,Cash_Deposits,20,25,15,10,5,75,High,1
26:30.0,08-05-2021,2174336045,9417830987,905.8099976,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,0,15,5,5,45,Medium,0
31:03.0,28-12-2023,3018716073,7284335574,4323.790039,Dirham,Dirham,UAE,UAE,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
03:44.0,20-03-2022,4241487104,2991064502,1274.030029,GBP,Dirham,UK,UAE,Credit Card,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
36:39.0,21-01-2023,3917642206,4241681081,3755.540039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
14:32.0,07-06-2021,3462801439,6416476837,4875.080078,Dirham,KYD,UAE,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:07.0,13-06-2021,3920951966,1254209906,11503.87012,GBP,Dirham,UK,UAE,Cheque,1,Fan-Out,20,25,15,8,12,80,High,1
05:52.0,15-02-2022,8255658983,8797902408,6639.359863,GBP,Dirham,UK,UAE,ACH,1,Cross-Border_Movement,20,15,15,5,20,75,High,1
05:57.0,28-01-2023,2164912064,7271915663,17916.90039,GBP,Dirham,UK,UAE,Cheque,1,Cross-Border_Movement,20,25,15,8,20,88,High,1
30:18.0,14-02-2021,2419932110,2631840708,20611.08008,GBP,Dirham,UK,UAE,Credit Card,1,Fan-Out,20,25,15,5,12,77,High,1
04:52.0,28-06-2022,4869677564,3749112850,3095.01001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
47:25.0,07-10-2023,5436909874,4741531798,24208.84961,GBP,Dirham,UK,UAE,Cheque,1,Cash_Deposits,20,25,15,8,5,73,High,1
55:27.0,12-11-2022,5064034103,5879465849,2240.050049,GBP,GBP,UK,UK,Cash Deposit,1,Cash_Deposits,0,5,0,10,5,20,Low,0
39:36.0,08-08-2023,4154903644,4014107105,13115.08984,GBP,Dirham,UK,UAE,Cheque,1,Cash_Deposits,20,25,15,8,5,73,High,1
48:49.0,08-05-2022,5957353386,3276194221,3817.51001,USD,KYD,USA,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
54:39.0,21-06-2023,8116368366,5155325177,4423.089844,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
35:23.0,28-07-2023,3195484562,3979266089,1552.869995,EUR,EUR,Germany,Germany,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
32:33.0,17-02-2021,7424572533,9968020339,20200.08008,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
23:16.0,03-04-2022,2538150356,8306735329,3121.370117,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
58:17.0,29-05-2023,2053478308,6609738989,2465.530029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
24:36.0,07-04-2023,4968242499,6970754512,1353.199951,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
29:23.0,22-07-2022,7428874924,3549890978,4434.240234,SGD,USD,Singapore,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
18:41.0,28-08-2022,1600065161,8930416371,1460.550049,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
51:22.0,04-11-2021,1186931685,8540528387,8434.910156,GBP,Dirham,UK,UAE,Wire Transfer,1,Fan-Out,20,15,15,5,12,67,Medium,1
40:47.0,28-01-2022,5910538938,5089664247,7961.089844,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-In,20,15,15,5,10,65,Medium,1
18:12.0,13-07-2021,4323666789,1934613338,21913.93945,GBP,Dirham,UK,UAE,ACH,1,Structuring,20,25,15,5,5,70,High,1
43:40.0,18-07-2023,7576298243,9365459468,17144.86914,PAB,USD,Panama,USA,ACH,1,Fan-Out,20,25,15,5,12,77,High,1
50:54.0,15-02-2023,6422668648,9142618011,4146.060059,KYD,SGD,Cayman Islands,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
07:11.0,28-11-2022,4116633650,9049120292,7011.22998,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-Out,20,15,15,5,12,67,Medium,1
06:33.0,28-12-2021,1101655275,5144604069,15996.98047,GBP,Dirham,UK,UAE,ACH,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
29:26.0,25-02-2022,5468633991,6967593734,3201.330078,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
24:14.0,28-02-2023,5143887154,2504162064,20987.92969,EUR,SGD,Germany,Singapore,Wire Transfer,1,Structuring,20,25,15,5,5,70,High,1
30:49.0,28-10-2023,7818958671,5874065714,4605.569824,PAB,PAB,Panama,Panama,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
13:39.0,23-11-2021,2138143901,9075591972,1291.76001,GBP,Dirham,UK,UAE,Credit Card,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
13:38.0,12-10-2022,3484500564,9411765836,3630.879883,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
31:28.0,28-09-2021,7986367163,8865441365,1017.710022,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
22:30.0,28-01-2022,2529422094,9608409055,3105.209961,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
14:01.0,31-10-2023,9539011328,5517187137,7903.189941,GBP,Dirham,UK,UAE,Cross-border,1,Cross-Border_Movement,20,15,15,15,20,85,High,1
57:14.0,13-06-2021,7924779079,5247310542,8362.639648,KYD,GBP,Cayman Islands,UK,Wire Transfer,1,Cash_Deposits,20,15,15,5,5,60,Medium,1
49:10.0,30-11-2023,9579985535,3992397591,2282.429932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
00:38.0,02-04-2021,1742262799,7993304738,3409.429932,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:37.0,10-03-2022,8300054110,7744107006,2203.01001,Dirham,Dirham,UAE,UAE,Credit Card,1,Structuring,0,5,0,5,5,15,Low,0
51:39.0,28-08-2023,2506587083,7271700322,18584.7793,GBP,Dirham,UK,UAE,ACH,1,Fan-Out,20,25,15,5,12,77,High,1
52:59.0,06-05-2023,7893459980,5032798204,2499.02002,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
46:17.0,09-07-2021,5006152534,5497171467,1087.079956,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
22:33.0,25-12-2023,6688864187,5255847724,19810.24023,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,25,15,10,5,75,High,1
18:39.0,28-11-2022,6973554506,7966542460,2000.180054,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
27:21.0,12-06-2021,5831150934,1576957794,11386.41016,GBP,Dirham,UK,UAE,ACH,1,Structuring,20,25,15,5,5,70,High,1
42:20.0,13-03-2021,8253232552,9189063575,3678.860107,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
42:12.0,05-04-2022,2230659852,6917001695,2196.320068,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:35.0,10-11-2023,9361930353,7583748644,2358.060059,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-In,20,5,15,5,10,55,Medium,0
41:51.0,10-11-2022,7136612617,5078576111,9974.110352,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,15,15,5,5,60,Medium,1
39:57.0,28-05-2022,1224991429,5153299037,4766.680176,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
27:47.0,18-02-2022,9134037447,5218416455,3495.280029,PAB,USD,Panama,USA,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
18:02.0,20-01-2023,6157852215,2479876410,3620.209961,SGD,PAB,Singapore,Panama,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
11:27.0,20-12-2023,5122677238,5978019326,3455.590088,KYD,SGD,Cayman Islands,Singapore,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
24:57.0,22-01-2023,5247754307,2070168808,5775.810059,GBP,Dirham,UK,UAE,Cross-border,1,Structuring,20,15,15,15,5,70,High,1
22:50.0,28-07-2023,2309684271,6962960662,11040.00977,GBP,Dirham,UK,UAE,Prepaid Card,1,Fan-In,20,25,15,5,10,75,High,1
21:58.0,02-02-2023,6209182860,9788266458,19022.56055,GBP,Dirham,UK,UAE,Cheque,1,Fan-In,20,25,15,8,10,78,High,1
15:52.0,17-09-2023,3809921940,7509378369,3432.949951,GBP,Dirham,UK,UAE,Cheque,1,Structuring,20,5,15,8,5,53,Medium,0
38:54.0,21-11-2022,8742542384,9708532033,1966.97998,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
31:17.0,28-08-2022,4380910069,2911860558,7631.660156,SGD,KYD,Singapore,Cayman Islands,Cash Deposit,1,Cross-Border_Movement,20,15,15,10,20,80,High,1
57:18.0,02-11-2021,2879833753,2638858985,11368.4502,GBP,Dirham,UK,UAE,Cross-border,1,Fan-Out,20,25,15,15,12,87,High,1
58:22.0,13-01-2023,8730901318,4575341747,24528.84961,KYD,KYD,Cayman Islands,Cayman Islands,Cross-border,1,Cross-Border_Movement,0,25,0,15,20,60,Medium,0
09:18.0,18-04-2023,2321158476,2177052062,1083.51001,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
04:16.0,19-06-2021,7444898579,6038516130,2978.540039,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
05:40.0,28-09-2021,1683823488,4373612981,5304.75,GBP,Dirham,UK,UAE,Cash Deposit,1,Fan-Out,20,15,15,10,12,72,High,1
08:42.0,28-12-2023,8647473596,7098464886,4876.839844,PAB,GBP,Panama,UK,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
17:07.0,23-12-2022,6926498740,5325316938,1275.869995,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
36:05.0,03-06-2021,6626908336,7015838793,10686.41992,SGD,EUR,Singapore,Germany,Prepaid Card,1,Cross-Border_Movement,20,25,15,5,20,85,High,1
52:30.0,04-11-2022,8994341724,2692427146,3899.120117,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
47:59.0,16-06-2022,7166672526,1794764136,3759.129883,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
34:33.0,09-02-2023,7447945268,5278080027,2575.459961,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
10:00.0,28-11-2022,3973584757,3608437784,2255.399902,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
14:41.0,29-03-2023,8239472780,1149039892,2469.969971,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
55:27.0,11-11-2021,2055505208,5671722246,1909.959961,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:36.0,28-01-2022,4851888832,5387103952,1662.400024,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
33:31.0,12-05-2022,8286538948,2526771347,2828.77002,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
12:26.0,04-08-2023,6381386095,6201724789,1927.839966,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
34:12.0,07-10-2023,9972153533,6332356082,2007.339966,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
39:27.0,20-01-2022,7765294022,2075185078,3558.379883,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
43:24.0,13-03-2021,5265701362,2856134478,4867.859863,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
40:30.0,16-10-2022,6136463901,7599991412,3335.280029,GBP,Dirham,UK,UAE,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
07:31.0,06-07-2023,7159443143,1208785402,2847.51001,GBP,Dirham,UK,UAE,Prepaid Card,1,Cross-Border_Movement,20,5,15,5,20,65,Medium,0
38:48.0,01-04-2021,1038776556,8131401217,2814.01001,GBP,Dirham,UK,UAE,Cash Deposit,1,Cash_Deposits,20,5,15,10,5,55,Medium,0
36:02.0,28-09-2023,2643644517,8843726220,4795.97998,EUR,KYD,Germany,Cayman Islands,Credit Card,1,Structuring,20,5,15,5,5,50,Medium,0
